      675	2018-10-10 08:48:36	1	0	0	0
       98	2018-10-10 08:49:29	1	0	0	0
      304	2018-10-10 08:50:28	1	0	0	0
      100	2018-10-10 08:50:36	1	1	0	0
      527	2018-10-10 08:52:52	1	0	0	0
      622	2018-10-10 08:53:18	1	0	0	0
       29	2018-10-10 08:54:27	1	0	0	0
      534	2018-10-10 08:55:29	1	0	0	0
      220	2018-10-10 08:58:11	1	0	0	0
      692	2018-10-10 09:00:42	1	0	0	0
      528	2018-10-10 09:01:40	1	0	0	0
      202	2018-10-10 09:02:51	1	0	0	0
      507	2018-10-10 09:04:03	1	0	0	0
      536	2018-10-10 09:12:42	1	0	0	0
      711	2018-10-10 09:19:58	1	0	0	0
      526	2018-10-10 09:26:47	1	0	0	0
      705	2018-10-10 10:01:40	1	0	0	0
       22	2018-10-10 10:46:09	1	0	0	0
        0	2018-10-10 10:59:03	1	0	0	0
      620	2018-10-10 11:00:25	1	0	0	0
      528	2018-10-10 13:35:31	1	0	0	0
      674	2018-10-10 13:49:50	1	1	0	0
      243	2018-10-10 14:57:59	1	1	0	0
      220	2018-10-10 16:01:04	1	1	0	0
      636	2018-10-10 17:21:07	1	1	0	0
      526	2018-10-10 17:22:02	1	1	0	0
      485	2018-10-10 17:22:25	1	1	0	0
       89	2018-10-10 17:42:08	1	1	0	0
      100	2018-10-10 17:43:46	1	1	0	0
      100	2018-10-10 17:49:17	1	1	0	0
        0	2018-10-10 17:49:43	1	0	0	0
      692	2018-10-10 17:58:47	1	1	0	0
       43	2018-10-10 18:01:00	1	1	0	0
      604	2018-10-10 18:01:09	1	1	0	0
       86	2018-10-10 18:01:19	1	1	0	0
      518	2018-10-10 18:01:58	1	1	0	0
      708	2018-10-10 18:05:53	1	1	0	0
      707	2018-10-10 18:06:02	1	1	0	0
       89	2018-10-10 18:06:14	1	1	0	0
      304	2018-10-10 18:06:21	1	1	0	0
      209	2018-10-10 18:06:44	1	1	0	0
      633	2018-10-10 18:06:50	1	1	0	0
      507	2018-10-10 18:07:53	1	1	0	0
      706	2018-10-10 18:08:17	1	1	0	0
      308	2018-10-10 18:09:07	1	1	0	0
      137	2018-10-10 18:13:44	1	1	0	0
      533	2018-10-10 18:15:40	1	1	0	0
      506	2018-10-10 18:16:16	1	1	0	0
      534	2018-10-10 18:20:21	1	1	0	0
       94	2018-10-10 18:24:57	1	1	0	0
      673	2018-10-10 18:27:50	1	1	0	0
      703	2018-10-10 18:30:15	1	1	0	0
       26	2018-10-10 18:30:28	1	1	0	0
        0	2018-10-10 18:30:36	1	0	0	0
      681	2018-10-10 18:30:39	1	1	0	0
      125	2018-10-10 18:30:43	1	1	0	0
      683	2018-10-10 18:30:47	1	1	0	0
      270	2018-10-10 18:30:51	1	1	0	0
       82	2018-10-10 18:30:53	1	1	0	0
      276	2018-10-10 18:30:56	1	1	0	0
      660	2018-10-10 18:31:02	1	1	0	0
      572	2018-10-10 18:31:12	1	1	0	0
      670	2018-10-10 18:31:27	1	1	0	0
      629	2018-10-10 18:31:36	1	1	0	0
      537	2018-10-10 18:31:41	1	1	0	0
      370	2018-10-10 18:31:52	1	1	0	0
       15	2018-10-10 18:32:01	1	1	0	0
      513	2018-10-10 18:32:12	1	1	0	0
      260	2018-10-10 18:32:16	1	1	0	0
      711	2018-10-10 18:32:21	1	1	0	0
      682	2018-10-10 18:32:26	1	1	0	0
      155	2018-10-10 18:32:32	1	1	0	0
      693	2018-10-10 18:32:38	1	1	0	0
      661	2018-10-10 18:32:49	1	1	0	0
      463	2018-10-10 18:32:52	1	1	0	0
      529	2018-10-10 18:33:02	1	1	0	0
       67	2018-10-10 18:33:30	1	1	0	0
      646	2018-10-10 18:33:55	1	1	0	0
      691	2018-10-10 18:34:08	1	1	0	0
      709	2018-10-10 18:34:38	1	1	0	0
        0	2018-10-10 18:34:49	1	0	0	0
        0	2018-10-10 18:35:00	1	0	0	0
      535	2018-10-10 18:35:05	1	1	0	0
      252	2018-10-10 18:35:10	1	1	0	0
        0	2018-10-10 18:35:17	1	0	0	0
      243	2018-10-10 18:35:21	1	1	0	0
       59	2018-10-10 18:35:26	1	1	0	0
      672	2018-10-10 18:35:31	1	1	0	0
      659	2018-10-10 18:35:37	1	1	0	0
      628	2018-10-10 18:35:45	1	1	0	0
      647	2018-10-10 18:35:51	1	1	0	0
      615	2018-10-10 18:35:58	1	1	0	0
        0	2018-10-10 18:36:08	1	0	0	0
      355	2018-10-10 18:36:26	1	1	0	0
      654	2018-10-10 18:36:35	1	1	0	0
      620	2018-10-10 18:37:25	1	1	0	0
      551	2018-10-10 18:37:50	1	1	0	0
      697	2018-10-10 18:37:59	1	1	0	0
      688	2018-10-10 18:38:26	1	1	0	0
      186	2018-10-10 18:38:35	1	1	0	0
      689	2018-10-10 18:38:41	1	1	0	0
      626	2018-10-10 18:38:45	1	1	0	0
      622	2018-10-10 18:38:50	1	1	0	0
        0	2018-10-10 18:38:55	1	0	0	0
      699	2018-10-10 18:39:00	1	1	0	0
      655	2018-10-10 18:40:03	1	1	0	0
       74	2018-10-10 18:40:32	1	1	0	0
        0	2018-10-10 18:41:24	1	0	0	0
      530	2018-10-10 18:41:32	1	1	0	0
       91	2018-10-10 18:44:26	1	1	0	0
       90	2018-10-10 18:44:41	1	1	0	0
      675	2018-10-10 18:44:49	1	1	0	0
      181	2018-10-10 18:49:53	1	1	0	0
       58	2018-10-10 18:50:29	1	1	0	0
      508	2018-10-10 18:50:37	1	1	0	0
      297	2018-10-10 18:52:27	1	1	0	0
      643	2018-10-10 18:56:10	1	1	0	0
      564	2018-10-10 18:58:33	1	1	0	0
      701	2018-10-10 19:29:35	1	1	0	0
        0	2018-10-10 19:31:43	1	0	0	0
      247	2018-10-10 19:31:51	1	1	0	0
      274	2018-10-10 19:38:59	1	1	0	0
       46	2018-10-10 20:11:18	1	1	0	0
      220	2018-10-11 05:58:51	1	1	0	0
      636	2018-10-11 06:36:21	1	1	0	0
       66	2018-10-11 07:04:30	1	1	0	0
      534	2018-10-11 07:21:15	1	1	0	0
      660	2018-10-11 07:33:37	1	1	0	0
      236	2018-10-11 07:33:53	1	1	0	0
      675	2018-10-11 07:37:08	1	1	0	0
      528	2018-10-11 07:39:20	1	1	0	0
      687	2018-10-11 07:42:50	1	0	0	0
      632	2018-10-11 07:43:59	1	0	0	0
      633	2018-10-11 07:44:54	1	0	0	0
       90	2018-10-11 07:46:37	1	0	0	0
      604	2018-10-11 07:46:57	1	0	0	0
        0	2018-10-11 07:48:48	1	0	0	0
        0	2018-10-11 07:48:52	1	0	0	0
      512	2018-10-11 07:49:02	1	0	0	0
      485	2018-10-11 07:49:15	1	0	0	0
      518	2018-10-11 07:49:49	1	0	0	0
        0	2018-10-11 07:50:13	1	0	0	0
      707	2018-10-11 07:50:19	1	0	0	0
      706	2018-10-11 07:51:26	1	0	0	0
       43	2018-10-11 07:52:42	1	0	0	0
        0	2018-10-11 07:53:02	1	0	0	0
      535	2018-10-11 07:53:09	1	0	0	0
      708	2018-10-11 07:53:15	1	0	0	0
      709	2018-10-11 07:53:25	1	0	0	0
      673	2018-10-11 07:54:26	1	0	0	0
      202	2018-10-11 07:54:43	1	0	0	0
      137	2018-10-11 07:54:48	1	0	0	0
      657	2018-10-11 07:56:38	1	0	0	0
       67	2018-10-11 07:57:33	1	0	0	0
      209	2018-10-11 07:57:51	1	0	0	0
      308	2018-10-11 07:57:56	1	0	0	0
      463	2018-10-11 07:58:03	1	0	0	0
      334	2018-10-11 07:58:39	1	0	0	0
      681	2018-10-11 07:59:55	1	0	0	0
      615	2018-10-11 08:00:02	1	0	0	0
       46	2018-10-11 08:00:12	1	0	0	0
      507	2018-10-11 08:00:58	1	0	0	0
        0	2018-10-11 08:01:56	1	0	0	0
        0	2018-10-11 08:02:01	1	0	0	0
      355	2018-10-11 08:02:57	1	0	0	0
      506	2018-10-11 08:03:09	1	0	0	0
      297	2018-10-11 08:03:45	1	0	0	0
      516	2018-10-11 08:05:23	1	0	0	0
      513	2018-10-11 08:06:02	1	0	0	0
      697	2018-10-11 08:06:16	1	0	0	0
      629	2018-10-11 08:08:58	1	0	0	0
      627	2018-10-11 08:09:01	1	0	0	0
      572	2018-10-11 08:09:51	1	0	0	0
      536	2018-10-11 08:10:14	1	0	0	0
      683	2018-10-11 08:11:11	1	0	0	0
      661	2018-10-11 08:11:23	1	0	0	0
      533	2018-10-11 08:12:00	1	0	0	0
      537	2018-10-11 08:12:35	1	0	0	0
      252	2018-10-11 08:12:49	1	0	0	0
        0	2018-10-11 08:13:01	1	0	0	0
      691	2018-10-11 08:13:02	1	0	0	0
      125	2018-10-11 08:13:32	1	0	0	0
      654	2018-10-11 08:14:14	1	0	0	0
      270	2018-10-11 08:14:26	1	0	0	0
      646	2018-10-11 08:14:31	1	0	0	0
       59	2018-10-11 08:15:14	1	0	0	0
      659	2018-10-11 08:15:20	1	0	0	0
      674	2018-10-11 08:15:27	1	0	0	0
      260	2018-10-11 08:15:54	1	0	0	0
      699	2018-10-11 08:18:27	1	0	0	0
       26	2018-10-11 08:18:35	1	0	0	0
      530	2018-10-11 08:19:18	1	0	0	0
      672	2018-10-11 08:19:50	1	0	0	0
       63	2018-10-11 08:20:22	1	0	0	0
       91	2018-10-11 08:21:21	1	0	0	0
      243	2018-10-11 08:21:44	1	0	0	0
       82	2018-10-11 08:21:46	1	0	0	0
        0	2018-10-11 08:22:07	1	0	0	0
      703	2018-10-11 08:22:15	1	0	0	0
      247	2018-10-11 08:22:38	1	0	0	0
      529	2018-10-11 08:22:49	1	0	0	0
      655	2018-10-11 08:22:55	1	0	0	0
      643	2018-10-11 08:23:04	1	0	0	0
      628	2018-10-11 08:24:47	1	0	0	0
        0	2018-10-11 08:25:59	1	0	0	0
        0	2018-10-11 08:26:06	1	0	0	0
      682	2018-10-11 08:26:13	1	0	0	0
      692	2018-10-11 08:26:22	1	0	0	0
       11	2018-10-11 08:27:57	1	0	0	0
      711	2018-10-11 08:28:13	1	0	0	0
      101	2018-10-11 08:28:23	1	0	0	0
      653	2018-10-11 08:28:30	1	0	0	0
        0	2018-10-11 08:28:36	1	0	0	0
        0	2018-10-11 08:28:40	1	0	0	0
      670	2018-10-11 08:28:54	1	0	0	0
       58	2018-10-11 08:29:29	1	0	0	0
       15	2018-10-11 08:30:04	1	0	0	0
      688	2018-10-11 08:30:22	1	0	0	0
      701	2018-10-11 08:31:28	1	0	0	0
      551	2018-10-11 08:32:33	1	0	0	0
      689	2018-10-11 08:33:05	1	0	0	0
        0	2018-10-11 08:33:44	1	0	0	0
      693	2018-10-11 08:34:00	1	0	0	0
        0	2018-10-11 08:34:11	1	0	0	0
      527	2018-10-11 08:34:40	1	0	0	0
      564	2018-10-11 08:35:31	1	0	0	0
      276	2018-10-11 08:37:12	1	0	0	0
      620	2018-10-11 08:37:18	1	0	0	0
      100	2018-10-11 08:38:04	1	0	0	0
      186	2018-10-11 08:38:22	1	0	0	0
      622	2018-10-11 08:38:31	1	0	0	0
      304	2018-10-11 08:40:14	1	0	0	0
       74	2018-10-11 08:40:46	1	0	0	0
       98	2018-10-11 08:40:52	1	0	0	0
       86	2018-10-11 08:41:17	1	0	0	0
      181	2018-10-11 08:42:25	1	0	0	0
      508	2018-10-11 08:43:02	1	0	0	0
      647	2018-10-11 08:43:33	1	0	0	0
       41	2018-10-11 08:46:31	1	0	0	0
      626	2018-10-11 08:46:46	1	0	0	0
      621	2018-10-11 08:51:47	1	0	0	0
       94	2018-10-11 08:52:49	1	0	0	0
      274	2018-10-11 08:53:56	1	0	0	0
       89	2018-10-11 08:56:17	1	0	0	0
        0	2018-10-11 10:32:06	1	0	0	0
      526	2018-10-11 10:32:11	1	0	0	0
      601	2018-10-11 10:34:54	1	0	0	0
      643	2018-10-11 10:36:03	1	0	0	0
      674	2018-10-11 13:50:29	1	1	0	0
       66	2018-10-11 14:11:12	1	1	0	0
      220	2018-10-11 16:04:28	1	1	0	0
      367	2018-10-11 16:19:12	1	1	0	0
      636	2018-10-11 17:04:01	1	1	0	0
      526	2018-10-11 17:15:50	1	1	0	0
      485	2018-10-11 17:27:08	1	1	0	0
      100	2018-10-11 17:49:05	1	1	0	0
      692	2018-10-11 18:00:19	1	1	0	0
      604	2018-10-11 18:01:40	1	1	0	0
       43	2018-10-11 18:02:03	1	1	0	0
      708	2018-10-11 18:02:58	1	1	0	0
      706	2018-10-11 18:03:04	1	1	0	0
      633	2018-10-11 18:03:33	1	1	0	0
      518	2018-10-11 18:06:40	1	1	0	0
      137	2018-10-11 18:07:20	1	1	0	0
      536	2018-10-11 18:11:34	1	1	0	0
      506	2018-10-11 18:15:25	1	1	0	0
      528	2018-10-11 18:16:42	1	1	0	0
      533	2018-10-11 18:17:08	1	1	0	0
      534	2018-10-11 18:20:27	1	1	0	0
      673	2018-10-11 18:26:18	1	1	0	0
      572	2018-10-11 18:30:03	1	1	0	0
      683	2018-10-11 18:30:07	1	1	0	0
      681	2018-10-11 18:30:10	1	1	0	0
      125	2018-10-11 18:30:14	1	1	0	0
      646	2018-10-11 18:30:18	1	1	0	0
       67	2018-10-11 18:30:23	1	1	0	0
      697	2018-10-11 18:30:31	1	1	0	0
      270	2018-10-11 18:30:35	1	1	0	0
      615	2018-10-11 18:30:40	1	1	0	0
      660	2018-10-11 18:30:50	1	1	0	0
       82	2018-10-11 18:30:56	1	1	0	0
      703	2018-10-11 18:31:01	1	1	0	0
       26	2018-10-11 18:31:08	1	1	0	0
      537	2018-10-11 18:31:16	1	1	0	0
      655	2018-10-11 18:31:25	1	1	0	0
      622	2018-10-11 18:31:32	1	1	0	0
      693	2018-10-11 18:31:41	1	1	0	0
      529	2018-10-11 18:32:01	1	1	0	0
      647	2018-10-11 18:32:05	1	1	0	0
      252	2018-10-11 18:32:19	1	1	0	0
       15	2018-10-11 18:32:24	1	1	0	0
      535	2018-10-11 18:32:31	1	1	0	0
      661	2018-10-11 18:32:40	1	1	0	0
       41	2018-10-11 18:32:45	1	1	0	0
      682	2018-10-11 18:32:50	1	1	0	0
      463	2018-10-11 18:33:00	1	1	0	0
      370	2018-10-11 18:33:07	1	1	0	0
      276	2018-10-11 18:33:14	1	1	0	0
      629	2018-10-11 18:33:26	1	1	0	0
      701	2018-10-11 18:33:31	1	1	0	0
      551	2018-10-11 18:33:38	1	1	0	0
      709	2018-10-11 18:34:25	1	1	0	0
       58	2018-10-11 18:34:37	1	1	0	0
      247	2018-10-11 18:34:41	1	1	0	0
      620	2018-10-11 18:35:12	1	1	0	0
      101	2018-10-11 18:35:41	1	1	0	0
      355	2018-10-11 18:35:49	1	1	0	0
      689	2018-10-11 18:35:57	1	1	0	0
      670	2018-10-11 18:36:02	1	1	0	0
      513	2018-10-11 18:36:08	1	1	0	0
      530	2018-10-11 18:36:14	1	1	0	0
      688	2018-10-11 18:36:22	1	1	0	0
      691	2018-10-11 18:36:33	1	1	0	0
      628	2018-10-11 18:36:42	1	1	0	0
       11	2018-10-11 18:36:53	1	1	0	0
       91	2018-10-11 18:37:03	1	1	0	0
        0	2018-10-11 18:37:10	1	0	0	0
      601	2018-10-11 18:37:15	1	1	0	0
      626	2018-10-11 18:37:22	1	1	0	0
      527	2018-10-11 18:37:31	1	1	0	0
      243	2018-10-11 18:37:49	1	1	0	0
      304	2018-10-11 18:39:03	1	1	0	0
      707	2018-10-11 18:39:16	1	1	0	0
      209	2018-10-11 18:40:03	1	1	0	0
      308	2018-10-11 18:40:12	1	1	0	0
      297	2018-10-11 18:44:44	1	1	0	0
      260	2018-10-11 18:45:32	1	1	0	0
      711	2018-10-11 18:45:36	1	1	0	0
      675	2018-10-11 18:48:49	1	1	0	0
       90	2018-10-11 18:51:42	1	1	0	0
      654	2018-10-11 18:55:14	1	1	0	0
      367	2018-10-11 18:56:29	1	1	0	0
      508	2018-10-11 18:58:52	1	1	0	0
      643	2018-10-11 19:00:16	1	1	0	0
       59	2018-10-11 19:00:45	1	1	0	0
      181	2018-10-11 19:01:44	1	1	0	0
      659	2018-10-11 19:02:05	1	1	0	0
      699	2018-10-11 19:05:54	1	1	0	0
       94	2018-10-11 19:07:35	1	1	0	0
       74	2018-10-11 19:09:12	1	1	0	0
       89	2018-10-11 19:18:35	1	1	0	0
      672	2018-10-11 19:33:42	1	1	0	0
       46	2018-10-11 20:21:16	1	1	0	0
      220	2018-10-12 06:00:38	1	1	0	0
      636	2018-10-12 06:37:04	1	1	0	0
       66	2018-10-12 06:58:30	1	1	0	0
      534	2018-10-12 07:23:27	1	0	0	0
       90	2018-10-12 07:30:53	1	0	0	0
      555	2018-10-12 07:31:05	1	0	0	0
      632	2018-10-12 07:31:19	1	0	0	0
      186	2018-10-12 07:31:44	1	0	0	0
      537	2018-10-12 07:37:05	1	0	0	0
      236	2018-10-12 07:37:13	1	0	0	0
      512	2018-10-12 07:38:29	1	0	0	0
      675	2018-10-12 07:42:49	1	0	0	0
      633	2018-10-12 07:43:36	1	0	0	0
      660	2018-10-12 07:45:38	1	0	0	0
      681	2018-10-12 07:45:47	1	0	0	0
      604	2018-10-12 07:46:10	1	0	0	0
      615	2018-10-12 07:47:29	1	0	0	0
      708	2018-10-12 07:47:46	1	0	0	0
       67	2018-10-12 07:48:39	1	0	0	0
      463	2018-10-12 07:49:05	1	0	0	0
      518	2018-10-12 07:49:53	1	0	0	0
      707	2018-10-12 07:52:15	1	0	0	0
      271	2018-10-12 07:52:31	1	0	0	0
      673	2018-10-12 07:53:05	1	0	0	0
      687	2018-10-12 07:53:26	1	0	0	0
      334	2018-10-12 07:53:36	1	0	0	0
      506	2018-10-12 07:53:46	1	0	0	0
      528	2018-10-12 07:53:54	1	0	0	0
      209	2018-10-12 07:55:15	1	0	0	0
      308	2018-10-12 07:55:23	1	0	0	0
      706	2018-10-12 07:56:30	1	0	0	0
       46	2018-10-12 07:56:35	1	0	0	0
      507	2018-10-12 07:57:07	1	0	0	0
      513	2018-10-12 07:57:13	1	0	0	0
      355	2018-10-12 07:57:23	1	0	0	0
